content,gender_imputed
也有人把婚前同居叫做婚前试爱。2016年大概3月份的时候，我们俩因为他哥的关系去到同一家公司上班。在这之前，我们大概在一起半年的时间了。半年里我们一直都是异地恋，后来元旦的时候双方父母见了面，也算是正式认可我们俩谈恋爱了吧。在一起上班之后，水到渠成地开始了我们的婚前同居生活。因为我们俩都是下面区县的，而上班的地方是在省城 就只有租房子住。两个人前前后后一起看了好几处，可是都不是太合适，当时我已经在上班了，没找到房子就借住在朋友家里。 可是那对于我来说是个全新的领域 每天很大的工作强度 从早上8点多一直到晚上10点多才下班，再加上住在别人家总觉得不自在，然后他又还在另一个区县工作没有调过来，我真是每天都心情低落。晚上没人的时候就很没出息地给他打电话哭，他从来没有不耐烦过，总是很耐心温柔地安慰我。后来在他表姐的帮忙下租到了和她们对门的一出一室一厅，那个房子除了采光不太好，其他交通配套什么的还是挺方便的。算起来，我们也同居了整整一年。这一年里，我们几乎很少很少吵架。每天一起去上班，他因为要跑业务的关系去买了一个二手摩托，所以我总是可以比其他同事多睡半个小时。下雨天的话，就开车去。可是因为开车会堵车，然后车又停得比较远，他总是要比我先起来十分钟左右去开车然后到楼下等我。快下班的时候他就在公司楼下等我了，然后一起去菜市场买菜，回家他就去做饭，我就吃水果玩手机。他厨艺很好，也总是问我想吃什么，不管我想吃什么他都会怂恿我，吃吧吃吧。我明明是要减肥的，可是那一年里我的体重突破了110！晚上11点多我想吃烧烤他都会一边嘴上说下次长胖了不要找我扯皮哈一边下去给我买。我们也不会因为吃完饭谁洗碗的问题而不开心，一般他都是很自觉就去洗了，有时候他很累不想动的话我就会主动去洗了。不过拖地收拾屋子是我的活儿，因为他说，老婆我真的不会拖地，其他的都可以做。看他一脸认真就放过他吧，哈哈。他除了不会拖地这个技能，其他的生活必要技能几乎都会。家里的水电气费都是他看着日子交，被套是他换，冬天的羽绒服是他帮我手洗，哪怕他满手都是冻疮，家里不管是电器还是拖把坏了他都能修好。我唯一做得比他好的可能就是给手机贴膜了吧，笑。我不知道别人对于婚前同居是怎么看的，对于我们俩来说，那一年可能是我们永远都不会忘记的白月光。那时候的我们一穷二白，可是我们每天都真的很开心。我甚至好多次在他睡着了以后一个人静静地看着他睡着的脸，觉得自己上辈子一定是拯救了银河系，才会遇到这么好的他。我也不知道何德何能得他护我周全，给我最大的安心。他180，而我不到160。不止一次有外面的妖艳贱货要加他的微信，他都会说不好意思我老婆不准。也有可能是我真的遇到了对的人，所以同居的日子对我来说是无比美好。后来我们又遇到了很多事，还差一点分开。不过我从来没有后悔过嫁给他，我们的儿子快九个月了，很可爱。为了给我们母子更好的生活，他现在去外地上班了，每天都很累，我和宝宝都很想他。只要他有空都会开视频，宝宝也会叫爸爸了。其实生活也不总是如意的，可我愿意选择性地记得那些开心的事。每个人都活得很难了，就不要再让自己难上加难了。不管觉得是否有必要同居，跟着自己的心走，觉得坚持原则很开心，就不要同居，小别胜新婚也不错。觉得很想每天都看到那个人，就在一起生活试试。除了三观，生活习惯也是两个人婚姻很重要的一个部分。哇，其实有好多小细节我都不记得了，贴两张那时候的微博吧。,0
我跟女朋友同居了三年，刚买了房子，首付和月供一人出一半，名字写她，除了还没领结婚证和办婚礼，跟夫妻没什么区别了，也还没想好什么时候去领证，双方都不着急，等想要结婚那天再求婚吧,1
买车要试驾，买房要提前进去考察，买衣服鞋子还要试穿。这么多小事都要试一试，结婚这么大的事情，凭什么不先试一试呢，不试岂不是很草率？,1
同居之后分手和离婚有什么区别？,1
每个人都有自我做选择的权力我只希望的是，不管男女，在结婚的时候，能把什么同没同过居啊，几个前任啊，有没有堕过胎或者让前任怀过孕这些，有一说一坦诚相告，只要对方愿意接受，外人哪有资格说三道四。不然的话，婚前同居当然好处多多，对男的，大家都懂，对女人，也降低了离婚几率，试错成本。当然是皆大欢喜，只要将来面对另一半的问题，摇摇头罢了。我同居一个试一个，多试上几个，总能找到合适的，只要将来面对另一半，说几句谎而已。抱歉，这不是同居的好处，这是欺骗的好处。那东莞每年那么多小姐，都能有自己幸福的婚姻呢，何况同居？高赞的那些男人回答，看得我人都傻了。你tm有什么资格回答这题？这就好比问男人：你愿意婚前性行为作为试婚吗？这还特么能有其他答案？那请问被你同居试过的女人，将来结婚被其他介意的男人嫌弃怎么办？那算你倒霉咯～真有意思，这问题赞成的多是女人，反对的多是男人。有意思，这不就是另一个男人说：早点回家，别穿暴露，君子不立危墙女人说：我能骚你不能扰  穿衣自由作为男人，我愿意婚前同居，作为一个有良知的男人，我劝广大女性不要婚前同居,NA
婚前同居没有性生活，是男方有问题，还是女方性冷淡？既然是试婚，就有个试婚的样。,0
结婚前需要同居。嫁娶不需要，但是需要按照传统习俗去谈谈订婚，过礼等。,NA
有必要！一.提前适应婚姻如果说恋爱和结婚是两座悬崖，中间隔了一道天堑，那么同居就是上面的一座桥。不要觉得结婚以后什么都不会变，曾经我也有着这样的自信。但是事实是，我们连自己的变化都控制不了。结了婚的两个人和谈恋爱的时候真的完全不一样。恋爱时，我们见不到对方睡觉的样子，见不到他起床的样子，见不到她周末在家里的样子。但是同居，可以让我们了解的更仔细。同居可以让我们带着恋爱的心去体验婚姻，既不会因为日常琐事分开，也能够提前适应婚姻生活的枯燥。二.最后做出判断恋爱不同居的两个人是根本就无法判断两个人适不适合在一起过日子的。只有一起经历的柴米油盐酱醋茶，一起打扫厨房卫生间，一起交过水电燃气费，一起精打细算过，才能体会到婚后过日子的感觉。经历过这些，如果我们还认为彼此是最合适的结婚对象，那么我们可以修成正果。如果这个过程矛盾恒生，无法解决，其中一个人或者两个人都不够成熟，那么结束关系也还来的急。毕竟我们都能想明白，分手or离婚，哪一个影响力和破坏性更加的强大。很多女孩觉得：同居以后自己就不值钱了我觉得大家没必要担心这样问题，哪怕你不同居，难道你们就没有通过床吗？就没有过性生活吗？既然如此，同不同居有什么不一样的吗？更何况，你们的担心只会发生在那些带着有色眼镜看人的群众和有着处女情结的男性朋友们。第一种人，不管你同不同居，他们都能带着有色眼镜来批判你，这些人根本没必要在意。有处女情结的人更不用说了，同不同居他们都不会是你的伴侣。,NA
劝别人同居的大多是有过同居经历的……有句话叫啼笑皆非，从理性角度讲，人一辈子要遇见很多人，但能走入婚姻殿堂的只有一个，也就是说你前面遇到的很可能都不是对的人，那问题是否可以这么问，为了规避可能的风险是否要一一同居识人，这代价特么有点大吧。说点庸俗的，对于男人来说，想娶跟别人同居过或跟不同的人同居过的妹子，还是想娶没同居过的妹子。潜意识这个东西绝对比冠冕堂皇的说辞来的真实。别人说一万句都敌不过心中一个念头。马克思主义告诉我们，一定要辩证的看问题，不然很容易就被别人带沟里去了。所以，可以反过来这么说，同居而未能走进婚姻的殿堂，那可能会带来你下一个遇见的人没那么优秀的风险。我还是奉劝一句，别当真。性能力不同居也能啪出来，暴力倾向可以通过了解家庭而窥一二，当然，如果你觉得必须要通过同居才能分辩出来，那自然同居就是最好的方式。,1
怎么说呢，如果已经发生关系了，同居倒也不错可以暴露些问题。及时发现，及时解决。如果还没发生关系呢，同居就免了吧。  女生千万不要在半推半就的过程中把自己交了。,0
有些回答说建议男性同居，不建议女性同居。还有的说获益的都是男性，我举个实际的例子吧。我的表姐两年前和相处了五年的男友结婚，去年离得婚。据我表姐口述，是前姐夫成天出去喝酒，凌晨才回家。而且经常吵架到半夜，不让我姐睡觉，就为了吵架。有些事情，不一起生活你根本感受不到，直到现在我也想象不到我前姐夫是这样的人，因为他对外的形象还是过得去的。无论男女 ，我都建议同居相处一段时间，早晚当然是两人决定，不过有些生活上和性格上不在能感受到呼吸的距离你都不知道自己能不能接受。分手总比离婚受到的伤害小吧？至于都是男性获益，我觉得是无稽之谈。现在的女性都不傻，完全利益受损的事情谁也不会去做，田园女权建议去微博吧，知乎大部分时候还是要带着脑子看的。,1
有。绝对有。大一和男朋友谈恋爱，大二开始去他宿舍。现在毕业他租房子，我还会去他那里住几天。看他表面一般，也不是什么男神级别，就比较阳光的人。只要我在，我喊饿就煮东西我吃或者买。中午晚上都做饭给我，有时候我会做，因为我不喜欢吃他做的哈哈。没有买洗衣机，春夏秋冬所有衣服都是他洗，连bra，洗得比我还干净，哈哈。大晚上吃完饭就拉我跑步，跑完步回来干活洗澡洗衣服。做完后还看看历史看看书，是我满意的人鸭，哈哈。总结：很有必要！这才知道他的生活习惯，结婚后就迟了好吗？,0
婚前有没有必要同居？https://www.zhihu.com/video/1078294335530967040,0
不请自来，有必要，这是我姐姐告诉我的。我姐姐和她男朋友谈了七年，我那时天真的以为他们分房睡的，后来有一次我问我姐:“你们是分房睡的还是……”我姐很坦然的回答:“睡一个房间啊！”我惊讶了:“一张床？”我姐又很坦然的点点头我当时心里有点接受不了这个答案，还被我姐吐槽一顿说我太保守，可能每个人想法不一样吧。但是我姐说同居是有必要的，因为你能看到他这个人平时的生活习惯，以及一些生活细节。还可以看出他对你的生活有没有产生影响，因为毕竟以后是要过一辈子的，如果你现在接受不了他，那结婚以后，这日子就过的不舒坦了。现在我接受他们同居的事实，看他们生活在一起状态很不错，想必以后的日子也能和和美美。毕竟他们快结婚的人了～祝福我姐姐和我准姐夫吧～就酱,0
有必要不同居怎么知道男朋友放的屁居然这么臭。,NA
我一男的，我怕啥？反正我不吃亏。,1
个人观点婚前是有必要同居的。就因为这个话题，也让身边的朋友一起参与了讨论，大家的回答比较一致，觉得恋爱期，一半看到的都是对方的好，因为相处的时间还是比较少的，没同居之前一般都是看电影啊，吃美食啊，聚餐啥的，都会想尽办法白字最好的一面展现在对方面前，增加互相的好感。这也是现状。但是，住在一起就不一样了，每天不同时间段都可能相处，情绪上也有变化，不可能都是一成不变的好，也需要更多时候的小磨合，两个人的脾气性格是否相合。生活上的行为习惯差异，包括：饮食习惯、就寝时差、个人卫生讲究等也是至关重要，这一切都是要同居了之后才会判断自己适不适合。所以我就觉得有必要同居。,1
